2023-04-05 08:29:06,160 [   DEBUG] asyncio: Using selector: EpollSelector
2023-04-05 08:57:00,637 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:01,376 [   DEBUG] websocket: Sending ping
2023-04-05 08:57:05,684 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:10,730 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:11,302 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 08:57:11,377 [   DEBUG] websocket: Sending ping
2023-04-05 08:57:15,779 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:20,828 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:21,377 [   DEBUG] websocket: Sending ping
2023-04-05 08:57:25,870 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:30,920 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:31,378 [   DEBUG] websocket: Sending ping
2023-04-05 08:57:35,974 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:41,028 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:41,302 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 08:57:41,378 [   DEBUG] websocket: Sending ping
2023-04-05 08:57:46,073 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:51,167 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:57:51,379 [   DEBUG] websocket: Sending ping
2023-04-05 08:57:56,212 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:01,255 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:01,379 [   DEBUG] websocket: Sending ping
2023-04-05 08:58:06,301 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:11,310 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 08:58:11,367 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:11,380 [   DEBUG] websocket: Sending ping
2023-04-05 08:58:16,461 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:21,380 [   DEBUG] websocket: Sending ping
2023-04-05 08:58:21,553 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:26,599 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:31,381 [   DEBUG] websocket: Sending ping
2023-04-05 08:58:31,649 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:36,756 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:41,309 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 08:58:41,381 [   DEBUG] websocket: Sending ping
2023-04-05 08:58:41,811 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:46,851 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:51,381 [   DEBUG] websocket: Sending ping
2023-04-05 08:58:51,894 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:58:56,950 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:01,384 [   DEBUG] websocket: Sending ping
2023-04-05 08:59:01,997 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:06,106 [    INFO] clients: Performing client health check...
2023-04-05 08:59:06,132 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "GET /Sessions?ControllableByUserId=62ddb4c799604d86b54b54abc2fb8d68 HTTP/1.1" 200 None
2023-04-05 08:59:07,057 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:11,309 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 08:59:11,385 [   DEBUG] websocket: Sending ping
2023-04-05 08:59:12,104 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:17,146 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:21,385 [   DEBUG] websocket: Sending ping
2023-04-05 08:59:22,187 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:27,234 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:31,386 [   DEBUG] websocket: Sending ping
2023-04-05 08:59:32,278 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:37,324 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:41,309 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 08:59:41,387 [   DEBUG] websocket: Sending ping
2023-04-05 08:59:42,409 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:47,449 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:51,392 [   DEBUG] websocket: Sending ping
2023-04-05 08:59:52,495 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 08:59:57,540 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:01,392 [   DEBUG] websocket: Sending ping
2023-04-05 09:00:02,624 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:07,675 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:11,310 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:00:11,393 [   DEBUG] websocket: Sending ping
2023-04-05 09:00:12,724 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:17,766 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:21,393 [   DEBUG] websocket: Sending ping
2023-04-05 09:00:22,824 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:27,866 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:31,394 [   DEBUG] websocket: Sending ping
2023-04-05 09:00:32,909 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:37,962 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:41,310 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:00:41,394 [   DEBUG] websocket: Sending ping
2023-04-05 09:00:43,009 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:48,050 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:51,395 [   DEBUG] websocket: Sending ping
2023-04-05 09:00:53,133 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:00:58,177 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:01,395 [   DEBUG] websocket: Sending ping
2023-04-05 09:01:03,232 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:08,329 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:11,311 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:01:11,396 [   DEBUG] websocket: Sending ping
2023-04-05 09:01:13,374 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:18,429 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:21,396 [   DEBUG] websocket: Sending ping
2023-04-05 09:01:23,529 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:28,582 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:31,397 [   DEBUG] websocket: Sending ping
2023-04-05 09:01:33,633 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:38,684 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:41,311 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:01:41,398 [   DEBUG] websocket: Sending ping
2023-04-05 09:01:43,733 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:48,771 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:51,398 [   DEBUG] websocket: Sending ping
2023-04-05 09:01:53,862 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:01:58,906 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:01,399 [   DEBUG] websocket: Sending ping
2023-04-05 09:02:03,957 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:09,005 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:11,311 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:02:11,399 [   DEBUG] websocket: Sending ping
2023-04-05 09:02:14,050 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:19,137 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:21,400 [   DEBUG] websocket: Sending ping
2023-04-05 09:02:24,223 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:29,266 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:31,400 [   DEBUG] websocket: Sending ping
2023-04-05 09:02:34,312 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:39,359 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:41,311 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:02:41,401 [   DEBUG] websocket: Sending ping
2023-04-05 09:02:44,465 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:49,506 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:51,402 [   DEBUG] websocket: Sending ping
2023-04-05 09:02:54,551 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:02:59,595 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:01,402 [   DEBUG] websocket: Sending ping
2023-04-05 09:03:04,645 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:09,687 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:11,312 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:03:11,403 [   DEBUG] websocket: Sending ping
2023-04-05 09:03:14,744 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:19,797 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:21,403 [   DEBUG] websocket: Sending ping
2023-04-05 09:03:24,843 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:29,895 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:31,404 [   DEBUG] websocket: Sending ping
2023-04-05 09:03:34,943 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:39,987 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:41,312 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:03:41,404 [   DEBUG] websocket: Sending ping
2023-04-05 09:03:45,038 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:50,082 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:03:51,405 [   DEBUG] websocket: Sending ping
2023-04-05 09:03:55,126 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:00,170 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:01,405 [   DEBUG] websocket: Sending ping
2023-04-05 09:04:05,218 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:06,138 [    INFO] clients: Performing client health check...
2023-04-05 09:04:06,169 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "GET /Sessions?ControllableByUserId=62ddb4c799604d86b54b54abc2fb8d68 HTTP/1.1" 200 None
2023-04-05 09:04:10,267 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:11,312 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:04:11,406 [   DEBUG] websocket: Sending ping
2023-04-05 09:04:15,324 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:20,368 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:21,406 [   DEBUG] websocket: Sending ping
2023-04-05 09:04:25,457 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:30,508 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:31,406 [   DEBUG] websocket: Sending ping
2023-04-05 09:04:35,552 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:40,596 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:41,312 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:04:41,407 [   DEBUG] websocket: Sending ping
2023-04-05 09:04:45,645 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:50,685 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:04:51,408 [   DEBUG] websocket: Sending ping
2023-04-05 09:04:55,731 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:00,818 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:01,408 [   DEBUG] websocket: Sending ping
2023-04-05 09:05:05,900 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:10,945 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:11,313 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:05:11,409 [   DEBUG] websocket: Sending ping
2023-04-05 09:05:15,998 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:21,044 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:21,409 [   DEBUG] websocket: Sending ping
2023-04-05 09:05:26,093 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:31,141 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:31,409 [   DEBUG] websocket: Sending ping
2023-04-05 09:05:36,186 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:41,229 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:41,313 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:05:41,410 [   DEBUG] websocket: Sending ping
2023-04-05 09:05:46,342 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:51,381 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:05:51,410 [   DEBUG] websocket: Sending ping
2023-04-05 09:05:56,425 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:01,411 [   DEBUG] websocket: Sending ping
2023-04-05 09:06:01,471 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:06,522 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:11,313 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:06:11,412 [   DEBUG] websocket: Sending ping
2023-04-05 09:06:11,608 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:16,652 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:21,413 [   DEBUG] websocket: Sending ping
2023-04-05 09:06:21,695 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:26,741 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:31,414 [   DEBUG] websocket: Sending ping
2023-04-05 09:06:31,784 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:36,847 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:41,313 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:06:41,414 [   DEBUG] websocket: Sending ping
2023-04-05 09:06:41,927 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:47,020 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:51,414 [   DEBUG] websocket: Sending ping
2023-04-05 09:06:52,058 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:06:57,099 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:01,415 [   DEBUG] websocket: Sending ping
2023-04-05 09:07:02,147 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:07,193 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:11,314 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:07:11,415 [   DEBUG] websocket: Sending ping
2023-04-05 09:07:12,244 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:17,291 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:21,416 [   DEBUG] websocket: Sending ping
2023-04-05 09:07:22,338 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:27,402 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:31,416 [   DEBUG] websocket: Sending ping
2023-04-05 09:07:32,449 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:37,494 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:41,314 [   DEBUG] JELLYFIN.jellyfin_apiclient_python.ws_client: KeepAlive received from server.
2023-04-05 09:07:41,417 [   DEBUG] websocket: Sending ping
2023-04-05 09:07:42,540 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:47,591 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:51,418 [   DEBUG] websocket: Sending ping
2023-04-05 09:07:52,638 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:07:57,679 [   DEBUG] urllib3.connectionpool: http://192.168.1.81:8096 "POST /Sessions/Playing/Progress HTTP/1.1" 204 0
2023-04-05 09:08:01,419 [   DEBUG] websocket: Sending ping
